A,B,linkA,linkB,prerequisites,source,domin,language
Real_number,Zero_of_a_function,https://en.wikipedia.org/wiki/Real_number,https://en.wikipedia.org/wiki/Zero_of_a_function,None,AL-CPL,precalculus,en
Vertical_line_test,Geometry,https://en.wikipedia.org/wiki/Vertical_line_test,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,precalculus,en
Mathematics,Injective_function,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Injective_function,A->B,AL-CPL,precalculus,en
Perpendicular,Linear_function,https://en.wikipedia.org/wiki/Perpendicular,https://en.wikipedia.org/wiki/Linear_function,None,AL-CPL,precalculus,en
Eccentricity_(mathematics),Line_(geometry),https://en.wikipedia.org/wiki/Eccentricity_(mathematics),https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,precalculus,en
Asymptote,Line_(geometry),https://en.wikipedia.org/wiki/Asymptote,https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,precalculus,en
Geometry,Conic_section,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Conic_section,A->B,AL-CPL,precalculus,en
Matrix_multiplication,Mathematics,https://en.wikipedia.org/wiki/Matrix_multiplication,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Inequality_(mathematics),Multiplication,https://en.wikipedia.org/wiki/Inequality_(mathematics),https://en.wikipedia.org/wiki/Multiplication,None,AL-CPL,precalculus,en
Mathematics,Extended_real_number_line,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Extended_real_number_line,A->B,AL-CPL,precalculus,en
Pythagorean_trigonometric_identity,Unit_circle,https://en.wikipedia.org/wiki/Pythagorean_trigonometric_identity,https://en.wikipedia.org/wiki/Unit_circle,None,AL-CPL,precalculus,en
Inequality_(mathematics),Algebra,https://en.wikipedia.org/wiki/Inequality_(mathematics),https://en.wikipedia.org/wiki/Algebra,None,AL-CPL,precalculus,en
Triangle,Mathematics,https://en.wikipedia.org/wiki/Triangle,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Right_angle,Right_triangle,https://en.wikipedia.org/wiki/Right_angle,https://en.wikipedia.org/wiki/Right_triangle,A->B,AL-CPL,precalculus,en
Identity_matrix,Multiplication,https://en.wikipedia.org/wiki/Identity_matrix,https://en.wikipedia.org/wiki/Multiplication,None,AL-CPL,precalculus,en
Fundamental_theorem_of_algebra,Integer,https://en.wikipedia.org/wiki/Fundamental_theorem_of_algebra,https://en.wikipedia.org/wiki/Integer,None,AL-CPL,precalculus,en
Equality_(mathematics),Algebraic_equation,https://en.wikipedia.org/wiki/Equality_(mathematics),https://en.wikipedia.org/wiki/Algebraic_equation,A->B,AL-CPL,precalculus,en
Equation_solving,Line_(geometry),https://en.wikipedia.org/wiki/Equation_solving,https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,precalculus,en
Periodic_function,Amplitude,https://en.wikipedia.org/wiki/Periodic_function,https://en.wikipedia.org/wiki/Amplitude,None,AL-CPL,precalculus,en
Pythagorean_theorem,Law_of_sines,https://en.wikipedia.org/wiki/Pythagorean_theorem,https://en.wikipedia.org/wiki/Law_of_sines,None,AL-CPL,precalculus,en
Angle,Degree_(angle),https://en.wikipedia.org/wiki/Angle,https://en.wikipedia.org/wiki/Degree_(angle),A->B,AL-CPL,precalculus,en
Angle,Geometry,https://en.wikipedia.org/wiki/Angle,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,precalculus,en
Division_(mathematics),Parity_(mathematics),https://en.wikipedia.org/wiki/Division_(mathematics),https://en.wikipedia.org/wiki/Parity_(mathematics),None,AL-CPL,precalculus,en
Quadrant_(plane_geometry),Coordinate_system,https://en.wikipedia.org/wiki/Quadrant_(plane_geometry),https://en.wikipedia.org/wiki/Coordinate_system,None,AL-CPL,precalculus,en
Equality_(mathematics),Identity_(mathematics),https://en.wikipedia.org/wiki/Equality_(mathematics),https://en.wikipedia.org/wiki/Identity_(mathematics),A->B,AL-CPL,precalculus,en
Line_(geometry),Conic_section,https://en.wikipedia.org/wiki/Line_(geometry),https://en.wikipedia.org/wiki/Conic_section,A->B,AL-CPL,precalculus,en
Real_number,Quadratic_equation,https://en.wikipedia.org/wiki/Real_number,https://en.wikipedia.org/wiki/Quadratic_equation,None,AL-CPL,precalculus,en
Mathematics,Analytic_geometry,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Analytic_geometry,A->B,AL-CPL,precalculus,en
Sine,Integer,https://en.wikipedia.org/wiki/Sine,https://en.wikipedia.org/wiki/Integer,None,AL-CPL,precalculus,en
Algebraic_expression,Multiplication,https://en.wikipedia.org/wiki/Algebraic_expression,https://en.wikipedia.org/wiki/Multiplication,None,AL-CPL,precalculus,en
Mathematics,Series_(mathematics),https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Series_(mathematics),A->B,AL-CPL,precalculus,en
Degree_of_a_polynomial,Linear_function,https://en.wikipedia.org/wiki/Degree_of_a_polynomial,https://en.wikipedia.org/wiki/Linear_function,None,AL-CPL,precalculus,en
Binomial_coefficient,Arithmetic,https://en.wikipedia.org/wiki/Binomial_coefficient,https://en.wikipedia.org/wiki/Arithmetic,None,AL-CPL,precalculus,en
Geometry,Line_segment,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Line_segment,A->B,AL-CPL,precalculus,en
Division_(mathematics),Natural_number,https://en.wikipedia.org/wiki/Division_(mathematics),https://en.wikipedia.org/wiki/Natural_number,None,AL-CPL,precalculus,en
Equation_solving,Linear_equation,https://en.wikipedia.org/wiki/Equation_solving,https://en.wikipedia.org/wiki/Linear_equation,None,AL-CPL,precalculus,en
Law_of_sines,Triangle,https://en.wikipedia.org/wiki/Law_of_sines,https://en.wikipedia.org/wiki/Triangle,None,AL-CPL,precalculus,en
Orientation_(geometry),Mathematics,https://en.wikipedia.org/wiki/Orientation_(geometry),https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Distance,Pythagorean_theorem,https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Pythagorean_theorem,None,AL-CPL,precalculus,en
Simple_harmonic_motion,Semi-major_axis,https://en.wikipedia.org/wiki/Simple_harmonic_motion,https://en.wikipedia.org/wiki/Semi-major_and_semi-minor_axes,None,AL-CPL,precalculus,en
Natural_logarithm,Base_(exponentiation),https://en.wikipedia.org/wiki/Natural_logarithm,https://en.wikipedia.org/wiki/Base_(exponentiation),None,AL-CPL,precalculus,en
Exponential_growth,Arithmetic,https://en.wikipedia.org/wiki/Exponential_growth,https://en.wikipedia.org/wiki/Arithmetic,None,AL-CPL,precalculus,en
Vector_(mathematics_and_physics),Derivative,https://en.wikipedia.org/wiki/Vector_(mathematics_and_physics),https://en.wikipedia.org/wiki/Derivative,None,AL-CPL,precalculus,en
Graph_of_a_function,Sine,https://en.wikipedia.org/wiki/Graph_of_a_function,https://en.wikipedia.org/wiki/Sine,None,AL-CPL,precalculus,en
Simultaneous_equations,Number,https://en.wikipedia.org/wiki/System_of_equations,https://en.wikipedia.org/wiki/Number,None,AL-CPL,precalculus,en
Geometry,Slope,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Slope,A->B,AL-CPL,precalculus,en
Image_(mathematics),Mathematics,https://en.wikipedia.org/wiki/Image_(mathematics),https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Cartesian_coordinate_system,Angle,https://en.wikipedia.org/wiki/Cartesian_coordinate_system,https://en.wikipedia.org/wiki/Angle,None,AL-CPL,precalculus,en
Curve,Sine_wave,https://en.wikipedia.org/wiki/Curve,https://en.wikipedia.org/wiki/Sine_wave,A->B,AL-CPL,precalculus,en
Multiplication,Matrix_multiplication,https://en.wikipedia.org/wiki/Multiplication,https://en.wikipedia.org/wiki/Matrix_multiplication,A->B,AL-CPL,precalculus,en
Function_(mathematics),Pythagorean_theorem,https://en.wikipedia.org/wiki/Function_(mathematics),https://en.wikipedia.org/wiki/Pythagorean_theorem,None,AL-CPL,precalculus,en
Even_and_odd_functions,Addition,https://en.wikipedia.org/wiki/Even_and_odd_functions,https://en.wikipedia.org/wiki/Addition,None,AL-CPL,precalculus,en
Quadratic_formula,Mathematics,https://en.wikipedia.org/wiki/Quadratic_formula,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Vector_(mathematics_and_physics),Vector_space,https://en.wikipedia.org/wiki/Vector_(mathematics_and_physics),https://en.wikipedia.org/wiki/Vector_space,A->B,AL-CPL,precalculus,en
Number,Degree_of_a_polynomial,https://en.wikipedia.org/wiki/Number,https://en.wikipedia.org/wiki/Degree_of_a_polynomial,A->B,AL-CPL,precalculus,en
Parity_(mathematics),Limit_(mathematics),https://en.wikipedia.org/wiki/Parity_(mathematics),https://en.wikipedia.org/wiki/Limit_(mathematics),None,AL-CPL,precalculus,en
Division_(mathematics),Equation,https://en.wikipedia.org/wiki/Division_(mathematics),https://en.wikipedia.org/wiki/Equation,None,AL-CPL,precalculus,en
Sine,Complex_number,https://en.wikipedia.org/wiki/Sine,https://en.wikipedia.org/wiki/Complex_number,None,AL-CPL,precalculus,en
Number,Algebraic_expression,https://en.wikipedia.org/wiki/Number,https://en.wikipedia.org/wiki/Algebraic_expression,A->B,AL-CPL,precalculus,en
Real_number,Unit_circle,https://en.wikipedia.org/wiki/Real_number,https://en.wikipedia.org/wiki/Unit_circle,None,AL-CPL,precalculus,en
Quadratic_equation,Partial_fraction_decomposition,https://en.wikipedia.org/wiki/Quadratic_equation,https://en.wikipedia.org/wiki/Partial_fraction_decomposition,None,AL-CPL,precalculus,en
Subtraction,Associative_property,https://en.wikipedia.org/wiki/Subtraction,https://en.wikipedia.org/wiki/Associative_property,None,AL-CPL,precalculus,en
Inverse_function,Mathematics,https://en.wikipedia.org/wiki/Inverse_function,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Coordinate_system,Quadrant_(plane_geometry),https://en.wikipedia.org/wiki/Coordinate_system,https://en.wikipedia.org/wiki/Quadrant_(plane_geometry),A->B,AL-CPL,precalculus,en
Domain_of_a_function,Mathematics,https://en.wikipedia.org/wiki/Domain_of_a_function,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Cartesian_coordinate_system,Graph_of_a_function,https://en.wikipedia.org/wiki/Cartesian_coordinate_system,https://en.wikipedia.org/wiki/Graph_of_a_function,None,AL-CPL,precalculus,en
Right_triangle,Triangle,https://en.wikipedia.org/wiki/Right_triangle,https://en.wikipedia.org/wiki/Triangle,None,AL-CPL,precalculus,en
Mathematics,Quadratic_function,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Quadratic_function,A->B,AL-CPL,precalculus,en
Limit_(mathematics),Limit_of_a_function,https://en.wikipedia.org/wiki/Limit_(mathematics),https://en.wikipedia.org/wiki/Limit_of_a_function,A->B,AL-CPL,precalculus,en
Simultaneous_equations,Equality_(mathematics),https://en.wikipedia.org/wiki/System_of_equations,https://en.wikipedia.org/wiki/Equality_(mathematics),None,AL-CPL,precalculus,en
Linear_equation,Line_(geometry),https://en.wikipedia.org/wiki/Linear_equation,https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,precalculus,en
Mathematics,Chord_(geometry),https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Chord_(geometry),A->B,AL-CPL,precalculus,en
Equality_(mathematics),Quadratic_formula,https://en.wikipedia.org/wiki/Equality_(mathematics),https://en.wikipedia.org/wiki/Quadratic_formula,A->B,AL-CPL,precalculus,en
Function_(mathematics),Binary_logarithm,https://en.wikipedia.org/wiki/Function_(mathematics),https://en.wikipedia.org/wiki/Binary_logarithm,A->B,AL-CPL,precalculus,en
Common_logarithm,Real_number,https://en.wikipedia.org/wiki/Common_logarithm,https://en.wikipedia.org/wiki/Real_number,None,AL-CPL,precalculus,en
Monomial,Partial_fraction_decomposition,https://en.wikipedia.org/wiki/Monomial,https://en.wikipedia.org/wiki/Partial_fraction_decomposition,None,AL-CPL,precalculus,en
Coordinate_system,Mathematics,https://en.wikipedia.org/wiki/Coordinate_system,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Multiplication,Binomial,https://en.wikipedia.org/wiki/Multiplication,https://en.wikipedia.org/wiki/Binomial,A->B,AL-CPL,precalculus,en
Closed_set,Empty_set,https://en.wikipedia.org/wiki/Closed_set,https://en.wikipedia.org/wiki/Empty_set,None,AL-CPL,precalculus,en
Rational_function,Function_(mathematics),https://en.wikipedia.org/wiki/Rational_function,https://en.wikipedia.org/wiki/Function_(mathematics),None,AL-CPL,precalculus,en
Equation,Algebraic_equation,https://en.wikipedia.org/wiki/Equation,https://en.wikipedia.org/wiki/Algebraic_equation,A->B,AL-CPL,precalculus,en
Arithmetic,Fundamental_theorem_of_algebra,https://en.wikipedia.org/wiki/Arithmetic,https://en.wikipedia.org/wiki/Fundamental_theorem_of_algebra,A->B,AL-CPL,precalculus,en
Geometry,Graph_(mathematics),https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Graph,None,AL-CPL,precalculus,en
Cone,Geometry,https://en.wikipedia.org/wiki/Cone,https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,precalculus,en
Minor_(linear_algebra),Square_matrix,https://en.wikipedia.org/wiki/Minor_(linear_algebra),https://en.wikipedia.org/wiki/Square_matrix,None,AL-CPL,precalculus,en
Quadratic_formula,Equality_(mathematics),https://en.wikipedia.org/wiki/Quadratic_formula,https://en.wikipedia.org/wiki/Equality_(mathematics),None,AL-CPL,precalculus,en
Slope,Linear_equation,https://en.wikipedia.org/wiki/Slope,https://en.wikipedia.org/wiki/Linear_equation,None,AL-CPL,precalculus,en
Mathematics,Matrix_multiplication,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Matrix_multiplication,A->B,AL-CPL,precalculus,en
Elementary_matrix,Matrix_multiplication,https://en.wikipedia.org/wiki/Elementary_matrix,https://en.wikipedia.org/wiki/Matrix_multiplication,None,AL-CPL,precalculus,en
Trigonometric_tables,Mathematics,https://en.wikipedia.org/wiki/Trigonometric_tables,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Sine_wave,Line_(geometry),https://en.wikipedia.org/wiki/Sine_wave,https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,precalculus,en
Multiplication,Synthetic_division,https://en.wikipedia.org/wiki/Multiplication,https://en.wikipedia.org/wiki/Synthetic_division,A->B,AL-CPL,precalculus,en
Sine,Pythagorean_theorem,https://en.wikipedia.org/wiki/Sine,https://en.wikipedia.org/wiki/Pythagorean_theorem,None,AL-CPL,precalculus,en
Factorization,Complex_number,https://en.wikipedia.org/wiki/Factorization,https://en.wikipedia.org/wiki/Complex_number,None,AL-CPL,precalculus,en
Mathematics,Circle,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Circle,A->B,AL-CPL,precalculus,en
Quadratic_equation,Polynomial,https://en.wikipedia.org/wiki/Quadratic_equation,https://en.wikipedia.org/wiki/Polynomial,None,AL-CPL,precalculus,en
Identity_(mathematics),Trigonometric_functions,https://en.wikipedia.org/wiki/Identity_(mathematics),https://en.wikipedia.org/wiki/Trigonometric_functions,None,AL-CPL,precalculus,en
Mathematics,Mathematical_proof,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Mathematical_proof,A->B,AL-CPL,precalculus,en
Equation_solving,Logarithm,https://en.wikipedia.org/wiki/Equation_solving,https://en.wikipedia.org/wiki/Logarithm,None,AL-CPL,precalculus,en
Circular_sector,Mathematics,https://en.wikipedia.org/wiki/Circular_sector,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Edge_(geometry),Line_(geometry),https://en.wikipedia.org/wiki/Edge_(geometry),https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,precalculus,en
Multiplication,Mathematics,https://en.wikipedia.org/wiki/Multiplication,https://en.wikipedia.org/wiki/Mathematics,None,AL-CPL,precalculus,en
Limit_of_a_sequence,Parity_(mathematics),https://en.wikipedia.org/wiki/Limit_of_a_sequence,https://en.wikipedia.org/wiki/Parity_(mathematics),None,AL-CPL,precalculus,en
E_(mathematical_constant),Exponential_function,https://en.wikipedia.org/wiki/E_(mathematical_constant),https://en.wikipedia.org/wiki/Exponential_function,None,AL-CPL,precalculus,en
Algebraic_expression,Commutative_property,https://en.wikipedia.org/wiki/Algebraic_expression,https://en.wikipedia.org/wiki/Commutative_property,None,AL-CPL,precalculus,en
Polygon,Triangle,https://en.wikipedia.org/wiki/Polygon,https://en.wikipedia.org/wiki/Triangle,A->B,AL-CPL,precalculus,en
Quadrant_(plane_geometry),Geometry,https://en.wikipedia.org/wiki/Quadrant_(plane_geometry),https://en.wikipedia.org/wiki/Geometry,None,AL-CPL,precalculus,en
Complex_number,Real_number,https://en.wikipedia.org/wiki/Complex_number,https://en.wikipedia.org/wiki/Real_number,None,AL-CPL,precalculus,en
Real_number,Complex_number,https://en.wikipedia.org/wiki/Real_number,https://en.wikipedia.org/wiki/Complex_number,A->B,AL-CPL,precalculus,en
Mathematics,Edge_(geometry),https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Edge_(geometry),A->B,AL-CPL,precalculus,en
Division_by_zero,Arithmetic,https://en.wikipedia.org/wiki/Division_by_zero,https://en.wikipedia.org/wiki/Arithmetic,None,AL-CPL,precalculus,en
Main_diagonal,Square_matrix,https://en.wikipedia.org/wiki/Main_diagonal,https://en.wikipedia.org/wiki/Square_matrix,None,AL-CPL,precalculus,en
Exponential_function,Number,https://en.wikipedia.org/wiki/Exponential_function,https://en.wikipedia.org/wiki/Number,None,AL-CPL,precalculus,en
Mathematics,Simultaneous_equations,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/System_of_equations,A->B,AL-CPL,precalculus,en
Real_number,Even_and_odd_functions,https://en.wikipedia.org/wiki/Real_number,https://en.wikipedia.org/wiki/Even_and_odd_functions,None,AL-CPL,precalculus,en
Binomial,Binomial_coefficient,https://en.wikipedia.org/wiki/Binomial,https://en.wikipedia.org/wiki/Binomial_coefficient,A->B,AL-CPL,precalculus,en
Linear_inequality,Calculus,https://en.wikipedia.org/wiki/Linear_inequality,https://en.wikipedia.org/wiki/Calculus,None,AL-CPL,precalculus,en
Function_(mathematics),Range_(statistics),https://en.wikipedia.org/wiki/Function_(mathematics),https://en.wikipedia.org/wiki/Range_(statistics),A->B,AL-CPL,precalculus,en
Chord_(geometry),Line_(geometry),https://en.wikipedia.org/wiki/Chord_(geometry),https://en.wikipedia.org/wiki/Line_(geometry),None,AL-CPL,precalculus,en
Integer,Interval_(mathematics),https://en.wikipedia.org/wiki/Integer,https://en.wikipedia.org/wiki/Interval_(mathematics),None,AL-CPL,precalculus,en
