A,B,linkA,linkB,prerequisites,source,domin,language
Virtual circuit,Statistics,https://en.wikipedia.org/wiki/Virtual_circuit,https://en.wikipedia.org/wiki/Statistics,A->B,University course,,en
Automata theory,Formal language,https://en.wikipedia.org/wiki/Automata_theory,https://en.wikipedia.org/wiki/Formal_language,None,University course,,en
Robotics,Computing,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Computing,None,University course,,en
Personal computer,Algorithm,https://en.wikipedia.org/wiki/Personal_computer,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Mathematics,Turing machine,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Turing_machine,A->B,University course,,en
Combinatorics,Programming paradigm,https://en.wikipedia.org/wiki/Combinatorics,https://en.wikipedia.org/wiki/Programming_paradigm,None,University course,,en
Cluster analysis,Statistics,https://en.wikipedia.org/wiki/Cluster_analysis,https://en.wikipedia.org/wiki/Statistics,None,University course,,en
Recursion (computer science),Computer science,https://en.wikipedia.org/wiki/Recursion_(computer_science),https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Data structure,Amortized analysis,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Amortized_analysis,A->B,University course,,en
Assembly language,Computer,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Numerical analysis,Finite element method,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Finite_element_method,A->B,University course,,en
Eigenvalues and eigenvectors,Differential equation,https://en.wikipedia.org/wiki/Eigenvalues_and_eigenvectors,https://en.wikipedia.org/wiki/Differential_equation,None,University course,,en
User interface,Interface (computing),https://en.wikipedia.org/wiki/User_interface,https://en.wikipedia.org/wiki/Interface_(computing),None,University course,,en
Relational database,Database,https://en.wikipedia.org/wiki/Relational_database,https://en.wikipedia.org/wiki/Database,None,University course,,en
String-searching algorithm,String (computer science),https://en.wikipedia.org/wiki/String-searching_algorithm,https://en.wikipedia.org/wiki/String_(computer_science),None,University course,,en
Halting problem,Recursively enumerable set,https://en.wikipedia.org/wiki/Halting_problem,https://en.wikipedia.org/wiki/Computably_enumerable,None,University course,,en
Mathematics,Mathematical optimization,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Mathematical_optimization,A->B,University course,,en
Random variable,Bayesian probability,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Bayesian_probability,A->B,University course,,en
Automata theory,Analysis of algorithms,https://en.wikipedia.org/wiki/Automata_theory,https://en.wikipedia.org/wiki/Analysis_of_algorithms,None,University course,,en
Probability theory,Cryptography,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Cryptography,A->B,University course,,en
Problem solving,Communication,https://en.wikipedia.org/wiki/Problem_solving,https://en.wikipedia.org/wiki/Communication,None,University course,,en
Encryption,Synchronization,https://en.wikipedia.org/wiki/Encryption,https://en.wikipedia.org/wiki/Synchronization,None,University course,,en
Computer programming,Debugging,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Debugging,A->B,University course,,en
Control flow,Software testing,https://en.wikipedia.org/wiki/Control_flow,https://en.wikipedia.org/wiki/Software_testing,A->B,University course,,en
Computer network,Kernel (operating system),https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Kernel_(operating_system),None,University course,,en
Mechanism design,Economics,https://en.wikipedia.org/wiki/Mechanism_design,https://en.wikipedia.org/wiki/Economics,None,University course,,en
Algorithm,Dynamic_programming,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Dynamic_programming,A->B,University course,,en
Routing,Computer science,https://en.wikipedia.org/wiki/Routing,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Computer programming,User interface,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/User_interface,A->B,University course,,en
Natural language,Syntax,https://en.wikipedia.org/wiki/Natural_language,https://en.wikipedia.org/wiki/Syntax,A->B,University course,,en
Mathematical proof,Formal language,https://en.wikipedia.org/wiki/Mathematical_proof,https://en.wikipedia.org/wiki/Formal_language,None,University course,,en
Probability theory,Exponential family,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Exponential_family,A->B,University course,,en
Finite set,Recursion,https://en.wikipedia.org/wiki/Finite_set,https://en.wikipedia.org/wiki/Recursion,None,University course,,en
Computational chemistry,Relational database,https://en.wikipedia.org/wiki/Computational_chemistry,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
Software engineering,Concurrency (computer science),https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Concurrency_(computer_science),None,University course,,en
Computer programming,SQL,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/SQL,A->B,University course,,en
Algorithm,Bioinformatics,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Bioinformatics,A->B,University course,,en
Mathematics,Dynamic_programming,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Dynamic_programming,A->B,University course,,en
Matrix (mathematics),Mathematical optimization,https://en.wikipedia.org/wiki/Matrix_(mathematics),https://en.wikipedia.org/wiki/Mathematical_optimization,A->B,University course,,en
Mathematics,Problem solving,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Problem_solving,None,University course,,en
Graph (abstract data type),Algorithm,https://en.wikipedia.org/wiki/Graph_(abstract_data_type),https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Data type,Polymorphism (computer science),https://en.wikipedia.org/wiki/Data_type,https://en.wikipedia.org/wiki/Polymorphism_(computer_science),A->B,University course,,en
Computer network,Computer architecture,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Computer_architecture,None,University course,,en
C (programming language),Lisp (programming language),https://en.wikipedia.org/wiki/C_(programming_language),https://en.wikipedia.org/wiki/Lisp_(programming_language),None,University course,,en
Routing,Computer network,https://en.wikipedia.org/wiki/Routing,https://en.wikipedia.org/wiki/Computer_network,None,University course,,en
Mathematical optimization,Mathematics,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Mathematics,None,University course,,en
Computer vision,Artificial intelligence,https://en.wikipedia.org/wiki/Computer_vision,https://en.wikipedia.org/wiki/Artificial_intelligence,None,University course,,en
Computer science,Runtime (program lifecycle phase),https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Runtime_(program_lifecycle_phase),A->B,University course,,en
Finite-state machine,Linguistics,https://en.wikipedia.org/wiki/Finite-state_machine,https://en.wikipedia.org/wiki/Linguistics,None,University course,,en
Computer science,Undecidable problem,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Undecidable_problem,A->B,University course,,en
Computer science,Abstract data type,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Abstract_data_type,A->B,University course,,en
High-level programming language,Programming language,https://en.wikipedia.org/wiki/High-level_programming_language,https://en.wikipedia.org/wiki/Programming_language,None,University course,,en
Physics,Computer science,https://en.wikipedia.org/wiki/Physics,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Programming language,Unix,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Unix,None,University course,,en
Software design,Logic programming,https://en.wikipedia.org/wiki/Software_design,https://en.wikipedia.org/wiki/Logic_programming,None,University course,,en
Privacy,Cryptography,https://en.wikipedia.org/wiki/Privacy,https://en.wikipedia.org/wiki/Cryptography,None,University course,,en
Probability theory,Syntax,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Syntax,None,University course,,en
Combinatorics,Functional programming,https://en.wikipedia.org/wiki/Combinatorics,https://en.wikipedia.org/wiki/Functional_programming,None,University course,,en
Artificial intelligence,Expert system,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Expert_system,A->B,University course,,en
Object-oriented programming,C (programming language),https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/C_(programming_language),None,University course,,en
Relational database,Database design,https://en.wikipedia.org/wiki/Relational_database,https://en.wikipedia.org/wiki/Database_design,None,University course,,en
Markov chain,Filter (signal processing),https://en.wikipedia.org/wiki/Markov_chain,https://en.wikipedia.org/wiki/Filter_(signal_processing),None,University course,,en
Algorithm,Convolutional neural network,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Convolutional_neural_network,None,University course,,en
Algorithm,Cryptanalysis,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Cryptanalysis,A->B,University course,,en
Algorithm,Time complexity,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Time_complexity,A->B,University course,,en
Security,Network security,https://en.wikipedia.org/wiki/Security,https://en.wikipedia.org/wiki/Network_security,A->B,University course,,en
Partial differential equation,Ordinary differential equation,https://en.wikipedia.org/wiki/Partial_differential_equation,https://en.wikipedia.org/wiki/Ordinary_differential_equation,None,University course,,en
Database,Relational database,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Relational_database,A->B,University course,,en
Computer,Artificial intelligence,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Artificial_intelligence,A->B,University course,,en
Statistical hypothesis testing,Statistical inference,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,https://en.wikipedia.org/wiki/Statistical_inference,None,University course,,en
Relational database,Relational database,https://en.wikipedia.org/wiki/Relational_database,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
P versus NP problem,NP-completeness,https://en.wikipedia.org/wiki/P_versus_NP_problem,https://en.wikipedia.org/wiki/NP-completeness,None,University course,,en
Number theory,Natural language processing,https://en.wikipedia.org/wiki/Number_theory,https://en.wikipedia.org/wiki/Natural_language_processing,None,University course,,en
Compiler,Computer architecture,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Computer_architecture,None,University course,,en
Unix,Computer network,https://en.wikipedia.org/wiki/Unix,https://en.wikipedia.org/wiki/Computer_network,None,University course,,en
Computer programming,Graph theory,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Graph theory,Probabilistic method,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Probabilistic_method,None,University course,,en
Control flow,Functional programming,https://en.wikipedia.org/wiki/Control_flow,https://en.wikipedia.org/wiki/Functional_programming,None,University course,,en
