视频A顺序,视频B顺序,投票结果,视频A标题,视频B标题,视频A网站,视频B网站
36,53,1,introduction to module 4,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
36,54,1,introduction to module 4,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
36,57,1,introduction to module 4,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
36,58,1,introduction to module 4,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
36,59,0,introduction to module 4,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
36,62,0,introduction to module 4,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
36,63,1,introduction to module 4,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
38,41,1,sign diagrams,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
38,42,1,sign diagrams,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
38,49,1,sign diagrams,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
38,53,0,sign diagrams,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
38,57,0,sign diagrams,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
38,58,0,sign diagrams,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
38,59,0,sign diagrams,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
38,61,0,sign diagrams,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
38,62,0,sign diagrams,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
38,63,0,sign diagrams,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
41,42,abandon,curve sketching,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
41,45,abandon,curve sketching,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
41,48,1,curve sketching,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
41,49,1,curve sketching,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
41,52,1,curve sketching,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
41,53,1,curve sketching,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
41,54,1,curve sketching,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
41,58,1,curve sketching,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
41,59,1,curve sketching,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
41,61,1,curve sketching,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
41,63,1,curve sketching,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
42,45,1,the chain rule,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
42,48,1,the chain rule,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
42,49,0,the chain rule,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
42,52,0,the chain rule,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
42,53,1,the chain rule,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
42,54,1,the chain rule,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
42,57,1,the chain rule,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
42,58,1,the chain rule,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
42,59,1,the chain rule,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
42,61,0,the chain rule,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
42,62,0,the chain rule,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
42,63,abandon,the chain rule,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
45,49,1,applications of the product rule,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
45,53,0,applications of the product rule,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
45,57,1,applications of the product rule,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
45,58,1,applications of the product rule,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
45,59,0,applications of the product rule,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
45,61,0,applications of the product rule,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
45,62,0,applications of the product rule,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
45,63,0,applications of the product rule,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
48,49,1,optimisation,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
48,53,1,optimisation,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
48,57,1,optimisation,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
